filename,label,split,path
dandelion_0031.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0031.jpg
dandelion_0323.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0323.jpg
dandelion_0234.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0234.jpg
dandelion_0003.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0003.jpg
dandelion_0181.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0181.jpg
dandelion_0320.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0320.jpg
dandelion_0100.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0100.jpg
dandelion_0215.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0215.jpg
dandelion_0132.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0132.jpg
dandelion_0248.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0248.jpg
dandelion_0040.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0040.jpg
dandelion_0308.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0308.jpg
dandelion_0296.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0296.jpg
dandelion_0254.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0254.jpg
dandelion_0002.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0002.jpg
dandelion_0018.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0018.jpg
dandelion_0245.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0245.jpg
dandelion_0088.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0088.jpg
dandelion_0066.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0066.jpg
dandelion_0313.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0313.jpg
dandelion_0024.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0024.jpg
dandelion_0239.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0239.jpg
dandelion_0226.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0226.jpg
dandelion_0120.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0120.jpg
dandelion_0159.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0159.jpg
dandelion_0317.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0317.jpg
dandelion_0015.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0015.jpg
dandelion_0050.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0050.jpg
dandelion_0258.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0258.jpg
dandelion_0330.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0330.jpg
dandelion_0261.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0261.jpg
dandelion_0029.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0029.jpg
dandelion_0051.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0051.jpg
dandelion_0272.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0272.jpg
dandelion_0260.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0260.jpg
dandelion_0304.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0304.jpg
dandelion_0135.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0135.jpg
dandelion_0099.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0099.jpg
dandelion_0017.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0017.jpg
dandelion_0293.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0293.jpg
dandelion_0104.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0104.jpg
dandelion_0139.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0139.jpg
dandelion_0107.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0107.jpg
dandelion_0291.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0291.jpg
dandelion_0037.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0037.jpg
dandelion_0165.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0165.jpg
dandelion_0117.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0117.jpg
dandelion_0140.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0140.jpg
dandelion_0205.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0205.jpg
dandelion_0059.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0059.jpg
dandelion_0095.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0095.jpg
dandelion_0164.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0164.jpg
dandelion_0328.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0328.jpg
dandelion_0014.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0014.jpg
dandelion_0080.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0080.jpg
dandelion_0106.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0106.jpg
dandelion_0049.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0049.jpg
dandelion_0030.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0030.jpg
dandelion_0279.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0279.jpg
dandelion_0202.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0202.jpg
dandelion_0125.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0125.jpg
dandelion_0289.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0289.jpg
dandelion_0237.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0237.jpg
dandelion_0182.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0182.jpg
dandelion_0333.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0333.jpg
dandelion_0228.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0228.jpg
dandelion_0153.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0153.jpg
dandelion_0294.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0294.jpg
dandelion_0259.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0259.jpg
dandelion_0101.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0101.jpg
dandelion_0327.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0327.jpg
dandelion_0041.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0041.jpg
dandelion_0141.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0141.jpg
dandelion_0043.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0043.jpg
dandelion_0314.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0314.jpg
dandelion_0056.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0056.jpg
dandelion_0200.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0200.jpg
dandelion_0013.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0013.jpg
dandelion_0222.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0222.jpg
dandelion_0212.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0212.jpg
dandelion_0189.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0189.jpg
dandelion_0163.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0163.jpg
dandelion_0229.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0229.jpg
dandelion_0033.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0033.jpg
dandelion_0006.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0006.jpg
dandelion_0277.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0277.jpg
dandelion_0179.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0179.jpg
dandelion_0057.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0057.jpg
dandelion_0000.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0000.jpg
dandelion_0206.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0206.jpg
dandelion_0191.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0191.jpg
dandelion_0273.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0273.jpg
dandelion_0127.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0127.jpg
dandelion_0145.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0145.jpg
dandelion_0172.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0172.jpg
dandelion_0186.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0186.jpg
dandelion_0098.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0098.jpg
dandelion_0274.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0274.jpg
dandelion_0103.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0103.jpg
dandelion_0108.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0108.jpg
dandelion_0156.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0156.jpg
dandelion_0086.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0086.jpg
dandelion_0004.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0004.jpg
dandelion_0039.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0039.jpg
dandelion_0060.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0060.jpg
dandelion_0142.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0142.jpg
dandelion_0297.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0297.jpg
dandelion_0092.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0092.jpg
dandelion_0053.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0053.jpg
dandelion_0203.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0203.jpg
dandelion_0131.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0131.jpg
dandelion_0062.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0062.jpg
dandelion_0169.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0169.jpg
dandelion_0034.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0034.jpg
dandelion_0247.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0247.jpg
dandelion_0310.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0310.jpg
dandelion_0122.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0122.jpg
dandelion_0255.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0255.jpg
dandelion_0112.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0112.jpg
dandelion_0081.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0081.jpg
dandelion_0250.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0250.jpg
dandelion_0005.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0005.jpg
dandelion_0054.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0054.jpg
dandelion_0324.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0324.jpg
dandelion_0074.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0074.jpg
dandelion_0151.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0151.jpg
dandelion_0331.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0331.jpg
dandelion_0094.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0094.jpg
dandelion_0138.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0138.jpg
dandelion_0118.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0118.jpg
dandelion_0010.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0010.jpg
dandelion_0309.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0309.jpg
dandelion_0219.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0219.jpg
dandelion_0147.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0147.jpg
dandelion_0199.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0199.jpg
dandelion_0171.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0171.jpg
dandelion_0176.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0176.jpg
dandelion_0329.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0329.jpg
dandelion_0007.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0007.jpg
dandelion_0276.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0276.jpg
dandelion_0021.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0021.jpg
dandelion_0124.jpg,dandelion,train,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/train\dandelion\dandelion_0124.jpg
dandelion_0073.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0073.jpg
dandelion_0295.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0295.jpg
dandelion_0236.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0236.jpg
dandelion_0256.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0256.jpg
dandelion_0025.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0025.jpg
dandelion_0292.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0292.jpg
dandelion_0133.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0133.jpg
dandelion_0063.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0063.jpg
dandelion_0114.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0114.jpg
dandelion_0055.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0055.jpg
dandelion_0230.jpg,dandelion,val,C:/TASK_123/MENTOR_TASK/PYTHON_COURSE/DEmo/demo_dataset_Chutien\dataset/images/val\dandelion\dandelion_0230.jpg
